id,parent_id,language,segment_audio,full_audio,lyrics_file,features,youtube,title,artist
bangla_0077_seg1,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg1.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0077_seg2,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg2.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0077_seg3,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg3.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0077_seg4,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg4.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0077_seg5,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg5.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0077_seg6,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg6.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0077_seg7,bangla_0077,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0077_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0077.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0077.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0077_seg7.npy,ytsearch1:Ghum - Minar Rahman Official Audio,Ghum - Minar Rahman,Minar Rahman
bangla_0078_seg0,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg0.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0078_seg1,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg1.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0078_seg2,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg2.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0078_seg3,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg3.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0078_seg4,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg4.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0078_seg5,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg5.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0078_seg6,bangla_0078,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0078_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0078.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0078.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0078_seg6.npy,ytsearch1:Bolte Bolte Cholte Cholte - Imran Mahmudul Official Audio,Bolte Bolte Cholte Cholte - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg0,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg0.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg1,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg1.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg2,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg2.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg3,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg3.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg4,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg4.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg5,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg5.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg6,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg6.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg7,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg7.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg8,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg8.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0080_seg9,bangla_0080,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0080_seg9.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0080.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0080.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0080_seg9.npy,ytsearch1:Tui Chara - Imran Mahmudul Official Audio,Tui Chara - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg0,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg0.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg1,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg1.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg2,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg2.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg3,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg3.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg4,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg4.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg5,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg5.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg6,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg6.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg7,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg7.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0081_seg8,bangla_0081,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0081_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0081.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0081.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0081_seg8.npy,ytsearch1:Phire Aso Na - Imran Mahmudul Official Audio,Phire Aso Na - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg0,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg0.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg1,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg1.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg1.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg2,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg2.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg2.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg3,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg3.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg3.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg4,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg4.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg4.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg5,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg5.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg5.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg6,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg6.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg6.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg7,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg7.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg7.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg8,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg8.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg8.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg9,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg9.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg9.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg10,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg10.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg10.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg11,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg11.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg11.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg12,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg12.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg12.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg13,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg13.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg13.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0082_seg14,bangla_0082,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0082_seg14.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0082.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0082.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0082_seg14.npy,ytsearch1:Bahudore - Imran Mahmudul Official Audio,Bahudore - Imran Mahmudul,Imran Mahmudul
bangla_0083_seg0,bangla_0083,bangla,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\segments\bangla_0083_seg0.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\audio\bangla_0083.wav,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\lyrics\bangla_0083.txt,C:\Users\tahmi\OneDrive\Desktop\song_dataset_project\data\bangla\features\bangla_0083_seg0.npy,ytsearch1:Dhil - Imran Mahmudul Official Audio,Dhil - Imran Mahmudul,Imran Mahmudul
